number,value,params_dino_pipeline.clustering.clusterer.method,params_dino_pipeline.clustering.clusterer.n_neighbors,params_dino_pipeline.clustering.feature_processing.normalizer.method,params_dino_pipeline.clustering.feature_processing.reducer.method,params_dino_pipeline.clustering.feature_processing.reducer.n_components,params_dino_pipeline.clustering.feature_processing.run_normalization,params_dino_pipeline.clustering.feature_processing.run_reduction,params_dino_pipeline.clustering.k_selection.method,params_extractors.clip.layer_name,params_extractors.clip.model_name,params_extractors.dino_v2.layer_name,params_extractors.dino_v2.model_name,params_extractors.resnet.layer_name,params_extractors.resnet.model_name,params_fusion_pipeline.clustering.k_selection.k_source,params_heuristic_settings.filter_params.filter_min_area_perc,params_heuristic_settings.filter_params.nms_iou_threshold,params_heuristic_settings.filter_params.use_nms,params_heuristic_settings.generator_params.min_mask_region_area,params_heuristic_settings.generator_params.points_per_side,params_heuristic_settings.generator_params.pred_iou_thresh,params_heuristic_settings.generator_params.stability_score_thresh,params_heuristic_settings.k_heuristic_formulas.max_k,params_heuristic_settings.k_heuristic_formulas.semantic_base,params_heuristic_settings.k_heuristic_formulas.semantic_scale_factor,params_heuristic_settings.k_heuristic_formulas.structural_multiplier,params_heuristic_settings.sam_model,params_labeler.aggregation_method,params_labeler.aggregation_top_k_perc,params_labeler.top_n_labels,params_resnet_pipeline.clustering.clusterer.method,params_resnet_pipeline.clustering.clusterer.n_neighbors,params_resnet_pipeline.clustering.feature_processing.normalizer.method,params_resnet_pipeline.clustering.feature_processing.reducer.method,params_resnet_pipeline.clustering.feature_processing.reducer.n_components,params_resnet_pipeline.clustering.feature_processing.run_normalization,params_resnet_pipeline.clustering.feature_processing.run_reduction,params_resnet_pipeline.clustering.k_selection.method,params_resnet_pipeline.image_preprocessing.blur_kernel_size,params_resnet_pipeline.image_preprocessing.clahe_clip_limit,params_resnet_pipeline.image_preprocessing.sobel_kernel_size,params_resnet_pipeline.image_preprocessing.use_clahe,params_resnet_pipeline.image_preprocessing.use_gaussian_blur,params_resnet_pipeline.image_preprocessing.use_grayscale,params_resnet_pipeline.image_preprocessing.use_sobel_edges,params_run_dino_pipeline,params_run_fusion_pipeline,params_run_resnet_pipeline,params_validator_settings.final_threshold,params_validator_settings.semantic_threshold,params_validator_settings.structural_threshold,params_validator_settings.weights.clip_confidence,params_validator_settings.weights.dino_iou,params_validator_settings.weights.resnet_iou,state,user_attrs_error,user_attrs_max_clip_confidence,user_attrs_num_correct_segments
86,0.0,spectral,40,z-score,pca,24,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.0017364621103908588,0.7394280640930242,True,50,8,0.8013186613277865,0.9351941361143088,27,2,0.9712359312438245,2.51686469029261,facebook/sam2-hiera-large,top_k_mean,0.20131589891333826,3,kmeans,32,z-score,umap,26,False,True,silhouette,,3.939978614525696,3,True,False,False,True,True,True,True,0.5565019940794129,0.6598500652383437,0.5914966213480698,0.9596031562318291,0.1184934111367698,0.19640585062826754,COMPLETE,,0.0,0.0
87,0.0,graph,11,l2,svd,49,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,structural,0.0034932273368999513,0.8069888897493784,False,50,32,0.9167494623613962,0.9527803553651154,24,3,1.0075368080402511,2.444120084256475,facebook/sam2-hiera-large,mean,0.21334155862864912,5,graph,12,root-norm,svd,46,True,True,heuristic,3.0,1.1203469563648758,3,False,True,True,True,False,False,False,0.7983197295064759,0.5332042190177082,0.5546230554115668,0.1946467263366834,0.2469960262492908,0.4191511173561888,COMPLETE,,0.0,0.0
88,0.0,kmeans,25,root-norm,pca,43,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer2,resnet50,semantic,0.007379050825094345,0.70036800637141,True,100,8,0.931214018938779,0.9435225868253799,26,4,0.9312399547025121,2.685058254174235,facebook/sam2-hiera-large,median,0.24981790237892007,3,kmeans,10,z-score,umap,29,False,False,silhouette,7.0,4.545509022287603,5,True,True,False,False,True,True,False,0.7368702767443239,0.6289468610445529,0.5411895910885598,0.43425938941225933,0.5775121864657606,0.5311047326072726,COMPLETE,,0.0,0.0
89,0.0,graph,22,z-score,svd,38,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,structural,0.0014235964593907566,0.60930039663841,True,50,32,0.9403777293659737,0.9758354123668699,20,2,0.8832012701279185,1.5816884606744437,facebook/sam2-hiera-large,top_k_mean,0.3623711328456587,3,graph,37,root-norm,pca,36,True,True,heuristic,,3.6960438921687837,3,False,False,False,True,False,True,True,0.7762251175358088,0.6786004348352703,0.5654731864290301,0.08444138741747569,0.056052716129276314,0.2804410970947818,COMPLETE,,0.0,0.0
90,0.0,kmeans,39,l2,umap,21,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.7,dinov2_vitb14,layer4,resnet50,semantic,0.0022762441276725632,0.6151666480564294,False,50,16,0.979937367471396,0.9569722885838206,22,4,0.81546815754936,1.64863736950403,facebook/sam2-hiera-large,median,0.44262383400510374,5,spectral,22,l2,svd,49,False,False,silhouette,5.0,3.8423018988659003,5,True,True,True,True,True,False,False,0.6458192396246278,0.5681392890557386,0.685286716928222,0.8614780564170887,0.08806846954493652,0.9588264421504095,COMPLETE,,0.0,0.0
91,0.0,spectral,28,root-norm,pca,27,True,True,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.002973009026703839,0.724765880266289,True,50,8,0.9442787191087134,0.9131092544262562,15,4,0.7576831822070069,2.618565635990016,facebook/sam2-hiera-large,mean,0.14614870569160088,3,graph,28,root-norm,umap,57,True,True,heuristic,3.0,2.219888814267477,3,True,True,False,False,False,True,True,0.7560884257194201,0.5867675820334923,0.7207747601801167,0.33685157368854424,0.9871524180046296,0.30890100415580524,COMPLETE,,0.0,0.0
92,0.0,graph,20,z-score,svd,39,False,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,semantic,0.009136830931771076,0.6908873890312771,True,50,8,0.9079393371338118,0.978048897903781,26,2,1.0199620928250448,2.275686331626225,facebook/sam2-hiera-large,mean,0.2730390241434345,5,graph,24,z-score,pca,23,False,True,heuristic,7.0,1.5492155364033757,3,False,True,False,True,False,False,True,0.714170271366021,0.6365457365082714,0.6009601527895001,0.03094794016736451,0.555377179304845,0.9189684791862779,COMPLETE,,0.0,0.0
93,0.0,graph,23,z-score,svd,41,False,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,semantic,0.009863565943895173,0.6505014178651959,True,50,8,0.8861353061481441,0.9206292780446772,28,2,1.1382458763250736,2.2428355636204356,facebook/sam2-hiera-large,mean,0.2908576950772995,5,graph,22,z-score,pca,18,False,True,heuristic,7.0,1.4573422885669445,3,False,True,False,True,False,False,True,0.673738226688093,0.6461902128464659,0.5747408756890049,0.2440713127936498,0.6287673096629015,0.9770923813378699,COMPLETE,,0.0,0.0
94,0.0,graph,16,z-score,svd,47,False,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,semantic,0.005278018728016092,0.7111997201920597,True,50,8,0.9006710778853992,0.9154694117813326,25,2,1.0858903215092728,2.7791525818122764,facebook/sam2-hiera-large,mean,0.23544294899507462,5,graph,20,z-score,pca,31,False,True,heuristic,7.0,1.3208167290820767,3,False,True,False,True,False,False,True,0.6859219440933507,0.615826520811656,0.6490614080626448,0.13949059988025514,0.5140142077806287,0.9373574561235559,COMPLETE,,0.0,0.0
95,0.0,graph,34,z-score,svd,44,False,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,semantic,0.007890661077615473,0.6275607654336126,True,100,8,0.8919235217603059,0.9273972907945369,26,2,1.1753932137167895,2.184016328457294,facebook/sam2-hiera-large,mean,0.30577540544038195,5,graph,18,z-score,pca,54,False,True,heuristic,7.0,4.192027548600465,3,False,True,False,True,False,False,False,0.5494100924664908,0.6301873171774002,0.438898508013699,0.17240766756292297,0.7789230653132984,0.8933994240058301,COMPLETE,,0.0,0.0
96,0.0,graph,14,z-score,svd,23,False,False,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.006896123702939572,0.6990794815673699,True,200,32,0.9135998926338041,0.9601280137307703,27,2,0.9651279831384201,1.9602013212997007,facebook/sam2-hiera-large,top_k_mean,0.32802484241076746,5,kmeans,40,l2,svd,28,True,False,heuristic,,2.453568993521671,3,False,False,True,True,False,False,True,0.7024713049376199,0.6533097182206351,0.5925187360393301,0.6832463762736815,0.9565027140765598,0.49051661905997834,COMPLETE,,0.0,0.0
97,0.0,kmeans,38,z-score,pca,18,False,True,heuristic,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,layer2,resnet50,structural,0.008778217907881485,0.6793650052064149,True,50,8,0.97407946514367,0.9166946292017328,23,4,0.9398759426691311,2.123306199403503,facebook/sam2-hiera-large,mean,0.4231362474821682,5,graph,25,z-score,pca,34,False,True,silhouette,7.0,1.782334706327175,5,False,True,False,True,False,True,False,0.5302127463121459,0.6885785732489802,0.4139697775220501,0.09015976881889327,0.6092559900465173,0.6341192208670651,COMPLETE,,0.0,0.0
98,0.0,graph,19,l2,svd,51,True,False,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,conv1,resnet50,semantic,0.009270557647112652,0.6352963596315505,False,50,8,0.9252577706418552,0.9027764338295935,19,2,1.0516197787512112,1.7416976183343582,facebook/sam2-hiera-large,top_k_mean,0.18792056352373104,3,graph,15,l2,umap,25,True,True,heuristic,5.0,3.5267920504846653,3,True,True,True,True,True,False,True,0.6618381933931743,0.41231100232877926,0.6186171855221811,0.5074812398292645,0.45542939508781943,0.5521037625200204,COMPLETE,,0.0,0.0
99,0.0,kmeans,35,root-norm,pca,35,False,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer1,resnet50,structural,0.009673950752918211,0.7631294097338311,True,50,32,0.8167925951346653,0.9537909883587353,25,4,0.6179126747073048,1.9175021481585213,facebook/sam2-hiera-large,median,0.160652291226478,3,kmeans,14,z-score,svd,52,False,False,silhouette,,4.729742048713952,5,False,False,False,True,False,True,False,0.5648595278217549,0.5402305317887374,0.4779705065207552,0.4730566408314158,0.8908517841732837,0.680821557090971,COMPLETE,,0.0,0.0
100,0.0,graph,37,z-score,svd,26,True,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer4,resnet50,semantic,0.009518198291805419,0.66392581075979,False,100,8,0.9618758525772271,0.9091616872560687,24,4,0.6545990048095262,1.9984638638272718,facebook/sam2-hiera-large,mean,0.17388505233345183,5,graph,23,root-norm,umap,20,True,True,heuristic,3.0,1.1549876268738457,3,True,True,False,False,True,True,True,0.6377673476849974,0.6634322337373517,0.63162058240803,0.7260921869128225,0.9437659396818517,0.9969229148000566,COMPLETE,,0.0,0.0
101,0.0,spectral,39,l2,pca,64,False,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,structural,0.008370350032156951,0.6862815133286675,True,50,32,0.9052248734954352,0.9665353330556251,28,3,0.9010063809930436,1.6919644519733137,facebook/sam2-hiera-large,top_k_mean,0.4034586582579464,3,spectral,30,l2,svd,56,False,False,silhouette,5.0,4.001611585621125,5,True,True,True,True,False,False,False,0.5981822316798934,0.4437608731346051,0.4943306527465529,0.600795658187801,0.16422064679457427,0.43867105055626693,COMPLETE,,0.0,0.0
102,0.0,spectral,27,z-score,umap,61,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.004911428315394132,0.7194153619013539,True,200,32,0.9728968800220865,0.9065622404783626,29,3,1.166067868562308,2.042430668829709,facebook/sam2-hiera-large,median,0.12362250137870569,5,kmeans,11,z-score,umap,62,False,False,heuristic,,2.9692332272181905,3,True,False,True,False,False,True,False,0.7838853600706629,0.7192397612109084,0.6695343685414089,0.820014057471546,0.3289034957579489,0.12469733066958501,COMPLETE,,0.0,0.0
103,0.0,spectral,30,z-score,umap,59,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.004500665010873145,0.8161633805759271,True,200,32,0.9699108520836426,0.9122670174194729,30,3,1.1107417122462087,1.8608298562229764,facebook/sam2-hiera-large,median,0.1905068993526153,5,kmeans,34,z-score,umap,60,False,False,heuristic,,2.6123104344050887,3,True,False,True,False,False,True,False,0.7756351768535834,0.7403871813261754,0.6565650558802526,0.05189111857660318,0.2748147746064238,0.012898486969302014,COMPLETE,,0.0,0.0
104,0.0,spectral,36,z-score,umap,43,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.006026971396035163,0.7496938826914408,True,200,32,0.9552506891463134,0.9381434992682114,16,3,1.1887721971925957,1.7930097110277368,facebook/sam2-hiera-large,median,0.1413020110560254,5,kmeans,10,z-score,umap,49,False,False,heuristic,,3.1448177381688924,3,True,False,True,False,False,True,False,0.7684569292443096,0.5772571322960978,0.7362062229753567,0.9213071618216426,0.8362213784581695,0.2464416825171646,COMPLETE,,0.0,0.0
105,0.0,spectral,23,z-score,umap,46,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.0037960541422543924,0.7341489556361818,True,200,32,0.917388045565705,0.9321487249184711,22,3,1.0660796551839393,2.330766582864164,facebook/sam2-hiera-large,median,0.2446532660014973,5,kmeans,21,z-score,umap,59,False,False,heuristic,,1.6407202884706886,3,True,False,True,False,False,True,False,0.6792905041771631,0.5641111705472622,0.6795546025901809,0.7892457379768719,0.23179656466930798,0.048922358712758185,COMPLETE,,0.0,0.0
106,0.0,kmeans,29,root-norm,umap,56,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,conv1,resnet50,semantic,0.005741513539941991,0.6710986332293429,True,50,16,0.8098510391315993,0.949752559835299,29,4,1.1424951968737949,2.0829464562570648,facebook/sam2-hiera-large,median,0.11716784695747659,5,graph,11,root-norm,umap,63,True,False,heuristic,,1.4648977987644598,3,False,False,True,False,False,True,False,0.5812298466910609,0.4965972707094383,0.71003571348247,0.8597810156554799,0.39210643143560764,0.5853166673796294,COMPLETE,,0.0,0.0
107,0.0,graph,27,z-score,svd,61,False,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,structural,0.005429602572005402,0.7944681984728524,False,100,8,0.9767154264896619,0.9462712974675012,27,2,0.7340652340417206,2.3871039035122394,facebook/sam2-hiera-large,top_k_mean,0.2289270843660727,3,kmeans,12,z-score,pca,47,False,True,heuristic,3.0,2.2291950019834332,5,True,True,False,True,True,True,True,0.7906828885188779,0.4229625244486122,0.6067812559965902,0.4095960314092823,0.14161930049863697,0.07455799052394183,COMPLETE,,0.0,0.0
108,0.0,graph,37,l2,pca,32,True,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.0028232539983852095,0.7885269806387449,True,200,32,0.8208635830794698,0.9711248460910068,30,3,1.1972114173583157,2.00255496386601,facebook/sam2-hiera-large,median,0.22027879829506994,5,graph,36,l2,umap,37,True,False,silhouette,7.0,2.8233609865116858,3,True,True,False,True,False,False,False,0.6950856507700636,0.5273970539728118,0.692502370362234,0.15934198980058245,0.3548751103937371,0.07542444083529098,COMPLETE,,0.0,0.0
109,0.0,spectral,22,z-score,svd,22,False,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,layer4,resnet50,structural,0.003574324208531706,0.827873806663399,False,50,8,0.9594754679141229,0.9241118685891402,21,4,0.9768924035331608,1.83046710602203,facebook/sam2-hiera-large,mean,0.16093722656108367,3,kmeans,16,root-norm,svd,32,True,True,heuristic,,4.287127277382568,5,False,False,True,False,False,True,True,0.571800913318229,0.5935068510756839,0.7268680782423864,0.07417998895401959,0.4831852723772765,0.17973130108084356,COMPLETE,,0.0,0.0
110,0.0,kmeans,32,root-norm,pca,24,True,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.009167754245412708,0.728394589799582,True,50,32,0.8422503718773976,0.9680067898659989,15,2,0.6435284442401277,1.6066100367121054,facebook/sam2-hiera-large,top_k_mean,0.10760480622219624,5,graph,13,z-score,umap,41,False,False,silhouette,3.0,4.421272983712821,3,True,True,False,True,True,False,False,0.7920748111954605,0.7343617542209449,0.6399861243168906,0.9692820477770336,0.7037635293232577,0.9633050495867904,COMPLETE,,0.0,0.0
111,0.0,graph,24,l2,svd,49,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer3,resnet50,semantic,0.009965657459777455,0.6573592864280577,True,100,16,0.9355828527518302,0.9418875476228025,20,4,0.5730952706838871,2.6671482563429185,facebook/sam2-hiera-large,median,0.29542758287913085,3,spectral,38,l2,pca,50,True,True,heuristic,,1.1151347077667602,3,True,False,True,True,False,True,False,0.7077951421291304,0.5512884273709786,0.4251634199113347,0.11166185245805378,0.9984981925178799,0.13589030111156836,COMPLETE,,0.0,0.0
112,0.0,graph,31,z-score,pca,62,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.008648176404865093,0.6169875383484478,False,200,16,0.8773502517825804,0.9291709007344371,30,4,0.695437399620323,2.9559987583065834,facebook/sam2-hiera-large,median,0.41910616432711756,5,spectral,18,z-score,pca,33,True,False,heuristic,3.0,1.9780031746535265,3,True,True,True,True,True,False,False,0.6206482653924454,0.5095046538887711,0.4556519962961375,0.7667656294722834,0.7641962570843363,0.7380599259504754,COMPLETE,,0.0,0.0
113,0.0,graph,31,z-score,pca,47,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.006625398272621352,0.8439141597734755,False,200,16,0.8716501820370298,0.9259113336310728,29,4,0.7887474975640757,2.8778963266587216,facebook/sam2-hiera-large,median,0.4034399744986541,5,spectral,22,z-score,pca,39,True,False,heuristic,3.0,3.076626985320009,3,True,True,True,True,True,False,False,0.6147460143086247,0.5557902156332768,0.4653216399611456,0.6395219031615433,0.6616730048969495,0.6776057872117686,COMPLETE,,0.0,0.0
114,0.0,graph,34,z-score,pca,57,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.0070982582845976125,0.8353259506384344,False,200,16,0.9194400743567229,0.9391640876193117,30,4,0.7049242319191462,2.6022976461817926,facebook/sam2-hiera-large,median,0.39299917382653343,5,spectral,32,z-score,pca,36,True,False,heuristic,3.0,3.343198455287853,3,True,True,True,True,True,False,False,0.6528057250994356,0.7056481673648971,0.510095084138145,0.8389742464256621,0.6332980172870929,0.37334249354426574,COMPLETE,,0.0,0.0
115,0.0,graph,33,z-score,pca,52,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.0076310804292859385,0.7781742947501169,False,200,16,0.8507930301760167,0.9212618793741237,29,4,0.6700953255049866,2.753752622716738,facebook/sam2-hiera-large,median,0.3851327216653798,5,spectral,25,z-score,svd,35,True,False,heuristic,3.0,2.7076062645012526,3,True,True,True,True,True,False,False,0.6311539720242857,0.4884508609792844,0.7498792758327877,0.5448410448200856,0.9114673160926979,0.6571358439339153,COMPLETE,,0.0,0.0
116,0.0,graph,35,z-score,pca,54,False,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,conv1,resnet50,structural,0.0024798790893170225,0.7428929826083187,False,50,8,0.9279860487872832,0.9619941853722913,25,4,0.8568086540293471,2.567954691551118,facebook/sam2-hiera-large,top_k_mean,0.375500568530117,3,graph,23,root-norm,pca,55,False,False,silhouette,5.0,2.9810171445170943,5,False,True,False,True,True,False,True,0.6406501208636722,0.4688694751607017,0.5191549726433852,0.737761384450191,0.19713557027216644,0.929402694378783,COMPLETE,,0.0,0.0
117,0.0,kmeans,29,z-score,umap,20,False,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.7,dinov2_vitb14,layer1,resnet50,semantic,0.006290480657201687,0.6049265022778086,False,50,32,0.9682443484556924,0.9343552395691773,28,4,1.15210620560699,1.9277431640475373,facebook/sam2-hiera-large,median,0.4366148260646671,5,kmeans,20,z-score,umap,44,True,True,heuristic,3.0,1.2502053779525397,3,True,True,False,False,True,True,False,0.6574034277941546,0.5433296372889206,0.5006689524566863,0.007531346708796294,0.5983394781173793,0.7711773144721681,COMPLETE,,0.0,0.0
118,0.0,graph,33,l2,pca,29,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,structural,0.008099395481308603,0.7998976763825023,True,50,8,0.9110427145179102,0.9191573694420132,30,2,0.7353124969076138,2.205283413214495,facebook/sam2-hiera-large,mean,0.3548248344464183,3,graph,21,l2,svd,58,True,False,silhouette,,2.324341076870976,5,True,False,True,True,False,False,True,0.6662575506603993,0.6060943122703862,0.43593303705719944,0.8964019793273867,0.541229677726739,0.33990263727646014,COMPLETE,,0.0,0.0
119,0.0,spectral,36,root-norm,svd,45,True,False,heuristic,transformer.resblocks.11,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,semantic,0.00896894845464671,0.8410363599192987,False,200,16,0.882478741669493,0.9797445157817743,22,4,1.118036716114341,2.9938323505484195,facebook/sam2-hiera-large,top_k_mean,0.26488536287341746,5,spectral,14,root-norm,pca,17,False,True,heuristic,7.0,3.779264894976502,3,False,True,False,True,False,True,False,0.5577705003586269,0.4073636991950887,0.5321125651837126,0.7168766973853662,0.026531607827854298,0.7147018998702525,COMPLETE,,0.0,0.0
120,0.0,kmeans,26,z-score,pca,49,False,True,silhouette,transformer.resblocks.10,ViT-B/32,blocks.4,dinov2_vitb14,layer4,resnet50,semantic,0.009525557624282088,0.7556168266508577,True,100,8,0.9496398062070174,0.9744893101609485,26,3,0.8241430873756169,2.8097889280211934,facebook/sam2-hiera-large,median,0.34214551122717674,3,kmeans,17,z-score,umap,22,True,False,silhouette,3.0,1.3433479320960469,3,True,True,True,True,True,False,True,0.5920388202515406,0.45532783530225296,0.4764474896979416,0.2564645370974009,0.8679087416403921,0.7939749395975348,COMPLETE,,0.0,0.0
121,0.0,graph,13,l2,svd,52,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,structural,0.002061092962683705,0.8192924370302185,False,50,32,0.9237164108351891,0.9512432450029159,21,2,1.003658459266505,2.5143315566736346,facebook/sam2-hiera-large,mean,0.4537994824774018,5,graph,26,root-norm,svd,52,False,True,heuristic,,3.910840954785414,5,True,False,False,False,False,True,False,0.5868651699715421,0.5235454718610493,0.5585528471550235,0.8129184385800575,0.6953865494479805,0.03873079655900859,COMPLETE,,0.0,0.0
122,0.0,graph,33,z-score,pca,54,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.006908093317532025,0.7694609420510595,False,50,32,0.9654138493512473,0.9472744658026025,27,3,0.5352918728375705,2.7427532654153794,facebook/sam2-hiera-large,top_k_mean,0.36751667466810645,5,kmeans,17,root-norm,pca,30,True,False,heuristic,3.0,2.080002544427701,3,True,True,True,True,True,True,False,0.7345482647081519,0.6896562711908425,0.5853440945613452,0.670242250227677,0.7437790635834318,0.0919436889354423,COMPLETE,,0.0,0.0
123,0.0,graph,32,z-score,pca,51,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.007194668300745728,0.7786617229112277,False,50,32,0.9364436950301811,0.9428293220499618,27,3,0.5462304701923876,1.5578877792188206,facebook/sam2-hiera-large,top_k_mean,0.38160868168966977,5,kmeans,19,root-norm,pca,32,True,False,heuristic,3.0,2.524842040559631,3,True,True,True,True,True,True,False,0.7556056944156518,0.710929440352002,0.4482304832502634,0.619935207510384,0.07046889292011513,0.26131156115419646,COMPLETE,,0.0,0.0
124,0.0,graph,34,z-score,pca,55,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,conv1,resnet50,semantic,0.007469060692741334,0.8126695753101941,False,50,32,0.8605928041859309,0.956026467242055,28,3,0.5892301207068853,2.703506616351975,facebook/sam2-hiera-large,top_k_mean,0.3552905897016462,5,kmeans,16,root-norm,pca,28,True,False,heuristic,3.0,2.232240563985998,3,True,True,True,True,True,True,False,0.743040991567643,0.7276219478290733,0.5737471728466127,0.19787823422175171,0.2519979208020512,0.8723370383165441,COMPLETE,,0.0,0.0
125,0.0,graph,11,z-score,pca,16,True,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.006700688175899305,0.7376568929478742,False,50,32,0.9761858344153275,0.9400223831799912,26,3,1.0964205154042044,2.3222328001654065,facebook/sam2-hiera-large,top_k_mean,0.31013013223713193,5,kmeans,18,root-norm,pca,31,True,False,heuristic,3.0,1.819030215206042,3,True,True,True,True,True,True,False,0.7185794803285976,0.6739791799727709,0.6457429214533701,0.4568865104105482,0.014582837050620023,0.2983776853155359,COMPLETE,,0.0,0.0
126,0.0,graph,21,z-score,umap,63,False,True,silhouette,transformer.resblocks.11,ViT-B/32,blocks.7,dinov2_vitb14,conv1,resnet50,semantic,0.004090883070428191,0.6228263347795608,True,50,8,0.9058647287885768,0.9629506237188281,29,4,0.5183008355565716,1.6648209636297961,facebook/sam2-hiera-large,top_k_mean,0.3376862154292815,3,graph,12,l2,umap,26,True,False,silhouette,5.0,3.250361494894085,3,False,True,False,True,True,False,False,0.7619055378690206,0.7495437454658906,0.6597634065301202,0.37954492084151126,0.9748605286743497,0.20756142050246434,COMPLETE,,0.0,0.0
127,0.0,kmeans,40,root-norm,svd,36,True,False,heuristic,transformer.resblocks.9,ViT-B/32,blocks.4,dinov2_vitb14,layer1,resnet50,structural,0.008816401710322254,0.7640185940961235,False,50,32,0.8311714264737141,0.9140649562836598,23,3,1.1731029373724435,1.7641149925862574,facebook/sam2-hiera-large,median,0.2844891954141133,5,kmeans,15,root-norm,svd,35,False,True,heuristic,3.0,3.615780474893972,3,True,True,True,True,False,True,True,0.768892534550143,0.618590456397626,0.7173288699008599,0.7138945852156189,0.316631976283004,0.9495992170295087,COMPLETE,,0.0,0.0
128,0.0,graph,37,z-score,pca,42,False,True,silhouette,transformer.resblocks.9,ViT-B/32,blocks.11,dinov2_vitb14,layer2,resnet50,semantic,0.001350181803631863,0.7043941006593981,True,100,8,0.8952033393398381,0.936536046575601,24,2,1.1273357831136208,1.7046518326858369,facebook/sam2-hiera-large,mean,0.32250544355435684,3,graph,24,z-score,pca,33,True,False,silhouette,5.0,2.4470834331299964,5,False,True,False,True,True,False,False,0.72652606720354,0.6375975351001767,0.545520715329074,0.2872000271030684,0.09919329725787998,0.3976343337390216,COMPLETE,,0.0,0.0
